1412909787.34	0	5
1412909787.39	0	5
1412909787.44	0	5
1412909787.49	0	5
1412909787.54	0	5
1412909787.59	0	5
1412909787.64	0	5
1412909787.69	0	5
1412909787.74	0	5
1412909787.79	0	5
1412909787.84	0	5
1412909787.89	0	5
1412909787.94	0	5
1412909787.99	0	5
1412909788.04	0	5
1412909788.09	0	5
1412909788.14	0	5
1412909788.19	0	5
1412909788.24	0	5
1412909788.29	0	5
1412909788.34	0	5
1412909788.39	0	5
1412909788.44	0	5
1412909788.49	0	5
1412909788.54	0	5
1412909788.59	0	5
1412909788.64	0	5
1412909788.69	0	5
1412909788.74	0	5
1412909788.79	0	5
1412909788.84	0	5
1412909788.89	0	5
1412909788.94	0	5
1412909788.99	0	5
1412909789.04	0	5
1412909789.09	0	5
1412909789.14	0	5
1412909789.19	0	5
1412909789.24	0	5
1412909789.29	0	5
1412909789.34	0	5
1412909789.39	0	5
1412909789.44	0	5
1412909789.49	0	5
1412909789.54	0	5
1412909789.59	0	5
1412909789.64	0	5
1412909789.69	0	5
1412909789.74	0	5
1412909789.79	0	5
1412909789.84	0	5
1412909789.89	0	5
1412909789.94	0	5
1412909789.99	0	5
1412909790.04	0	5
1412909790.09	0	5
1412909790.14	0	5
1412909790.19	0	5
1412909790.24	0	5
1412909790.29	0	5
1412909790.34	0	5
1412909790.39	0	5
1412909790.44	0	5
1412909790.49	0	5
1412909790.54	0	5
1412909790.59	0	5
1412909790.64	0	5
1412909790.69	0	5
1412909790.74	0	5
1412909790.79	0	5
1412909790.84	0	5
1412909790.89	0	5
1412909790.94	0	5
1412909790.99	0	5
1412909791.04	0	5
1412909791.09	-21	5
1412909791.14	-51	5
1412909791.19	-90	5
1412909791.24	-148	5
1412909791.29	-201	-28
1412909791.34	-259	-72
1412909791.39	-330	-130
1412909791.44	-425	-219
1412909791.49	-515	-303
1412909791.54	-617	-393
1412909791.59	-726	-488
1412909791.64	-858	-606
1412909791.69	-976	-711
1412909791.74	-1100	-821
1412909791.79	-1250	-953
1412909791.84	-1378	-1065
1412909791.89	-1511	-1182
1412909791.94	-1644	-1300
1412909791.99	-1778	-1420
1412909792.04	-1932	-1561
1412909792.09	-2068	-1684
1412909792.14	-2204	-1808
1412909792.19	-2339	-1931
1412909792.24	-2500	-2080
1412909792.29	-2638	-2204
1412909792.34	-2772	-2328
1412909792.39	-2911	-2454
1412909792.44	-3074	-2600
1412909792.49	-3213	-2722
1412909792.54	-3352	-2845
1412909792.59	-3491	-2971
1412909792.64	-3651	-3118
1412909792.69	-3785	-3243
1412909792.74	-3923	-3370
1412909792.79	-4059	-3486
1412909792.84	-4212	-3601
1412909792.89	-4342	-3694
1412909792.94	-4471	-3783
1412909792.99	-4595	-3863
1412909793.04	-4736	-3946
1412909793.09	-4855	-4012
1412909793.14	-4970	-4069
1412909793.19	-5082	-4117
1412909793.24	-5212	-4166
1412909793.29	-5321	-4200
1412909793.34	-5430	-4229
1412909793.39	-5536	-4252
1412909793.44	-5660	-4274
1412909793.49	-5765	-4316
1412909793.54	-5871	-4374
1412909793.59	-5983	-4434
1412909793.64	-6125	-4521
1412909793.69	-6243	-4605
1412909793.74	-6373	-4696
1412909793.79	-6504	-4789
1412909793.84	-6656	-4907
1412909793.89	-6786	-5008
1412909793.94	-6919	-5113
1412909793.99	-7052	-5221
1412909794.04	-7205	-5350
1412909794.09	-7339	-5462
1412909794.14	-7475	-5573
1412909794.19	-7612	-5683
1412909794.24	-7774	-5812
1412909794.29	-7914	-5924
1412909794.34	-8055	-6033
1412909794.39	-8193	-6143
1412909794.44	-8358	-6276
1412909794.49	-8498	-6390
1412909794.54	-8637	-6503
1412909794.59	-8779	-6618
1412909794.64	-8943	-6752
1412909794.69	-9084	-6865
1412909794.74	-9224	-6978
1412909794.79	-9367	-7093
1412909794.84	-9536	-7229
1412909794.89	-9678	-7343
1412909794.94	-9820	-7459
1412909794.99	-9962	-7574
1412909795.04	-10124	-7708
1412909795.09	-10264	-7825
1412909795.14	-10404	-7943
1412909795.19	-10543	-8061
1412909795.24	-10705	-8202
1412909795.29	-10847	-8324
1412909795.34	-10988	-8446
1412909795.39	-11152	-8587
1412909795.44	-11292	-8710
1412909795.49	-11429	-8831
1412909795.54	-11565	-8950
1412909795.59	-11700	-9066
1412909795.64	-11861	-9204
1412909795.69	-11998	-9323
1412909795.74	-12134	-9439
1412909795.79	-12266	-9558
1412909795.84	-12403	-9702
1412909795.89	-12508	-9818
1412909795.94	-12612	-9935
1412909795.99	-12707	-10047
1412909796.04	-12804	-10180
1412909796.09	-12878	-10292
1412909796.14	-12944	-10402
1412909796.19	-13001	-10510
1412909796.24	-13058	-10633
1412909796.29	-13099	-10738
1412909796.34	-13135	-10841
1412909796.39	-13170	-10960
1412909796.44	-13194	-11062
1412909796.49	-13212	-11166
1412909796.54	-13227	-11270
1412909796.59	-13238	-11372
