1410181847.02	-2770266	-3413950
1410181847.07	-2770413	-3414073
1410181847.12	-2770557	-3414194
1410181847.17	-2770705	-3414318
1410181847.22	-2770878	-3414463
1410181847.27	-2771022	-3414587
1410181847.32	-2771171	-3414714
1410181847.37	-2771319	-3414840
1410181847.42	-2771491	-3414986
1410181847.47	-2771639	-3415112
1410181847.52	-2771785	-3415240
1410181847.57	-2771930	-3415368
1410181847.62	-2772101	-3415513
1410181847.67	-2772246	-3415637
1410181847.72	-2772391	-3415761
1410181847.77	-2772537	-3415885
1410181847.82	-2772705	-3416030
1410181847.87	-2772853	-3416158
1410181847.92	-2773003	-3416284
1410181847.97	-2773150	-3416406
1410181848.02	-2773322	-3416553
1410181848.07	-2773470	-3416682
1410181848.12	-2773615	-3416807
1410181848.17	-2773763	-3416933
1410181848.22	-2773936	-3417079
1410181848.27	-2774082	-3417202
1410181848.32	-2774227	-3417328
1410181848.37	-2774373	-3417454
1410181848.42	-2774546	-3417603
1410181848.47	-2774692	-3417727
1410181848.52	-2774838	-3417852
1410181848.57	-2774984	-3417978
1410181848.62	-2775149	-3418124
1410181848.67	-2775293	-3418250
1410181848.72	-2775437	-3418375
1410181848.77	-2775582	-3418501
1410181848.82	-2775749	-3418645
1410181848.87	-2775897	-3418770
1410181848.92	-2776042	-3418893
1410181848.97	-2776186	-3419014
1410181849.02	-2776355	-3419159
1410181849.07	-2776499	-3419283
1410181849.12	-2776640	-3419404
1410181849.17	-2776785	-3419528
1410181849.22	-2776953	-3419672
1410181849.27	-2777095	-3419792
1410181849.32	-2777240	-3419915
1410181849.37	-2777383	-3420040
1410181849.42	-2777548	-3420183
1410181849.47	-2777693	-3420306
1410181849.52	-2777839	-3420429
1410181849.57	-2777983	-3420553
1410181849.62	-2778146	-3420695
1410181849.67	-2778288	-3420819
1410181849.72	-2778431	-3420943
1410181849.77	-2778570	-3421064
1410181849.82	-2778737	-3421208
1410181849.87	-2778880	-3421332
1410181849.92	-2779019	-3421456
1410181849.97	-2779161	-3421582
1410181850.02	-2779331	-3421728
1410181850.07	-2779475	-3421852
1410181850.12	-2779617	-3421974
1410181850.17	-2779757	-3422096
1410181850.22	-2779922	-3422239
1410181850.27	-2780060	-3422360
1410181850.32	-2780201	-3422484
1410181850.37	-2780305	-3422606
1410181850.42	-2780309	-3422745
1410181850.47	-2780309	-3422859
1410181850.52	-2780283	-3422959
1410181850.57	-2780229	-3423059
1410181850.62	-2780147	-3423174
1410181850.67	-2780066	-3423270
1410181850.72	-2779978	-3423368
1410181850.77	-2779883	-3423461
1410181850.82	-2779763	-3423573
1410181850.87	-2779653	-3423669
1410181850.92	-2779542	-3423764
1410181850.97	-2779456	-3423865
1410181851.02	-2779488	-3423983
1410181851.07	-2779556	-3424085
1410181851.12	-2779634	-3424194
1410181851.17	-2779711	-3424308
1410181851.22	-2779797	-3424441
1410181851.27	-2779869	-3424558
1410181851.32	-2779937	-3424678
1410181851.37	-2780010	-3424801
1410181851.42	-2780111	-3424946
1410181851.47	-2780208	-3425071
1410181851.52	-2780310	-3425197
1410181851.57	-2780413	-3425323
1410181851.62	-2780543	-3425473
1410181851.67	-2780659	-3425603
1410181851.72	-2780780	-3425736
1410181851.77	-2780900	-3425867
1410181851.82	-2781048	-3426024
1410181851.87	-2781176	-3426161
1410181851.92	-2781301	-3426298
1410181851.97	-2781427	-3426438
1410181852.02	-2781576	-3426602
1410181852.07	-2781701	-3426741
1410181852.12	-2781828	-3426882
1410181852.17	-2781956	-3427023
1410181852.22	-2782105	-3427187
1410181852.27	-2782236	-3427331
1410181852.32	-2782367	-3427474
1410181852.37	-2782500	-3427618
1410181852.42	-2782654	-3427785
1410181852.47	-2782786	-3427929
1410181852.52	-2782919	-3428073
1410181852.57	-2783050	-3428215
1410181852.62	-2783207	-3428381
1410181852.67	-2783338	-3428522
1410181852.72	-2783470	-3428661
1410181852.77	-2783604	-3428801
1410181852.82	-2783760	-3428967
1410181852.87	-2783892	-3429108
1410181852.92	-2784029	-3429250
1410181852.97	-2784166	-3429393
1410181853.02	-2784327	-3429563
1410181853.07	-2784461	-3429705
1410181853.12	-2784596	-3429848
1410181853.17	-2784730	-3429990
1410181853.22	-2784886	-3430155
1410181853.27	-2785021	-3430298
1410181853.32	-2785158	-3430442
1410181853.37	-2785294	-3430588
1410181853.42	-2785453	-3430756
1410181853.47	-2785591	-3430903
1410181853.52	-2785730	-3431051
1410181853.57	-2785866	-3431196
1410181853.62	-2786028	-3431366
1410181853.67	-2786164	-3431511
1410181853.72	-2786298	-3431652
1410181853.77	-2786434	-3431794
1410181853.82	-2786593	-3431960
1410181853.87	-2786725	-3432102
1410181853.92	-2786862	-3432244
1410181853.97	-2786999	-3432387
1410181854.02	-2787156	-3432554
1410181854.07	-2787292	-3432699
1410181854.12	-2787431	-3432844
1410181854.17	-2787558	-3432988
1410181854.22	-2787585	-3433149
1410181854.27	-2787585	-3433280
1410181854.32	-2787570	-3433396
1410181854.37	-2787523	-3433503
1410181854.42	-2787444	-3433633
1410181854.47	-2787367	-3433740
1410181854.52	-2787281	-3433843
1410181854.57	-2787185	-3433948
1410181854.62	-2787065	-3434070
1410181854.67	-2786958	-3434172
1410181854.72	-2786843	-3434275
1410181854.77	-2786727	-3434379
1410181854.82	-2786589	-3434500
1410181854.87	-2786477	-3434604
1410181854.92	-2786464	-3434706
1410181854.97	-2786521	-3434805
1410181855.02	-2786609	-3434927
1410181855.07	-2786690	-3435039
1410181855.12	-2786771	-3435151
1410181855.17	-2786851	-3435268
1410181855.22	-2786938	-3435407
1410181855.27	-2787012	-3435531
1410181855.32	-2787098	-3435659
1410181855.37	-2787193	-3435786
1410181855.42	-2787316	-3435943
1410181855.47	-2787426	-3436079
1410181855.52	-2787537	-3436215
1410181855.57	-2787652	-3436356
1410181855.62	-2787788	-3436522
1410181855.67	-2787891	-3436663
1410181855.72	-2787910	-3436807
1410181855.77	-2787909	-3436946
1410181855.82	-2787890	-3437088
1410181855.87	-2787839	-3437206
1410181855.92	-2787768	-3437324
1410181855.97	-2787683	-3437436
1410181856.02	-2787575	-3437562
1410181856.07	-2787471	-3437671
1410181856.12	-2787361	-3437780
1410181856.17	-2787250	-3437883
1410181856.22	-2787112	-3438000
1410181856.27	-2786989	-3438101
1410181856.32	-2786865	-3438202
1410181856.37	-2786744	-3438298
1410181856.42	-2786708	-3438330
1410181856.47	-2786735	-3438331
1410181856.52	-2786700	-3438371
1410181856.57	-2786596	-3438426
1410181856.62	-2786503	-3438495
1410181856.67	-2786430	-3438563
1410181856.72	-2786420	-3438640
1410181856.77	-2786473	-3438727
1410181856.82	-2786560	-3438838
1410181856.87	-2786637	-3438943
1410181856.92	-2786713	-3439054
1410181856.97	-2786785	-3439171
1410181857.02	-2786872	-3439311
1410181857.07	-2786961	-3439435
1410181857.12	-2787059	-3439560
1410181857.17	-2787160	-3439686
1410181857.22	-2787286	-3439841
1410181857.27	-2787400	-3439976
1410181857.32	-2787515	-3440113
1410181857.37	-2787631	-3440256
1410181857.42	-2787767	-3440424
1410181857.47	-2787882	-3440567
1410181857.52	-2788001	-3440715
1410181857.57	-2788118	-3440862
1410181857.62	-2788254	-3441031
1410181857.67	-2788373	-3441177
1410181857.72	-2788491	-3441323
1410181857.77	-2788611	-3441467
1410181857.82	-2788752	-3441634
1410181857.87	-2788876	-3441780
1410181857.92	-2788998	-3441925
1410181857.97	-2789122	-3442070
1410181858.02	-2789263	-3442239
1410181858.07	-2789384	-3442385
1410181858.12	-2789506	-3442531
1410181858.17	-2789627	-3442674
1410181858.22	-2789770	-3442843
1410181858.27	-2789893	-3442987
1410181858.32	-2790012	-3443131
1410181858.37	-2790134	-3443276
1410181858.42	-2790277	-3443447
1410181858.47	-2790400	-3443594
1410181858.52	-2790520	-3443737
1410181858.57	-2790644	-3443883
1410181858.62	-2790787	-3444054
1410181858.67	-2790906	-3444195
1410181858.72	-2791026	-3444338
1410181858.77	-2791145	-3444478
1410181858.82	-2791282	-3444638
1410181858.87	-2791400	-3444776
1410181858.92	-2791520	-3444917
1410181858.97	-2791639	-3445056
1410181859.02	-2791778	-3445216
1410181859.07	-2791899	-3445357
1410181859.12	-2792023	-3445500
1410181859.17	-2792144	-3445639
1410181859.22	-2792289	-3445803
1410181859.27	-2792412	-3445944
1410181859.32	-2792531	-3446083
1410181859.37	-2792655	-3446223
1410181859.42	-2792800	-3446390
1410181859.47	-2792921	-3446530
1410181859.52	-2793046	-3446671
1410181859.57	-2793170	-3446812
1410181859.62	-2793315	-3446912
1410181859.67	-2793434	-3446912
1410181859.72	-2793548	-3446906
1410181859.77	-2793645	-3446866
1410181859.82	-2793762	-3446798
1410181859.87	-2793860	-3446727
1410181859.92	-2793956	-3446656
1410181859.97	-2794051	-3446577
1410181860.02	-2794158	-3446477
1410181860.07	-2794251	-3446380
1410181860.12	-2794343	-3446280
1410181860.17	-2794434	-3446178
1410181860.22	-2794544	-3446048
1410181860.27	-2794638	-3445930
1410181860.32	-2794730	-3445811
1410181860.37	-2794826	-3445691
1410181860.42	-2794937	-3445618
1410181860.47	-2795033	-3445653
1410181860.52	-2795134	-3445715
1410181860.57	-2795241	-3445782
1410181860.62	-2795368	-3445859
1410181860.67	-2795480	-3445918
1410181860.72	-2795596	-3445925
1410181860.77	-2795712	-3445900
1410181860.82	-2795837	-3445857
1410181860.87	-2795939	-3445801
1410181860.92	-2796044	-3445784
1410181860.97	-2796148	-3445831
1410181861.02	-2796273	-3445898
1410181861.07	-2796389	-3445957
1410181861.12	-2796509	-3446022
1410181861.17	-2796629	-3446102
1410181861.22	-2796774	-3446212
1410181861.27	-2796902	-3446315
1410181861.32	-2797032	-3446426
1410181861.37	-2797165	-3446542
1410181861.42	-2797322	-3446681
1410181861.47	-2797458	-3446802
1410181861.52	-2797592	-3446925
1410181861.57	-2797730	-3447052
1410181861.62	-2797894	-3447200
1410181861.67	-2798033	-3447325
1410181861.72	-2798176	-3447452
1410181861.77	-2798321	-3447580
1410181861.82	-2798490	-3447726
1410181861.87	-2798638	-3447855
1410181861.92	-2798784	-3447984
1410181861.97	-2798931	-3448114
1410181862.02	-2799100	-3448262
1410181862.07	-2799248	-3448393
1410181862.12	-2799396	-3448523
1410181862.17	-2799542	-3448651
1410181862.22	-2799714	-3448805
1410181862.27	-2799861	-3448938
1410181862.32	-2800008	-3449066
1410181862.37	-2800157	-3449197
1410181862.42	-2800334	-3449353
1410181862.47	-2800482	-3449484
1410181862.52	-2800627	-3449616
1410181862.57	-2800775	-3449750
1410181862.62	-2800950	-3449907
1410181862.67	-2801096	-3450038
1410181862.72	-2801246	-3450173
1410181862.77	-2801395	-3450308
1410181862.82	-2801568	-3450465
1410181862.87	-2801720	-3450599
1410181862.92	-2801873	-3450734
1410181862.97	-2802024	-3450866
1410181863.02	-2802195	-3451019
1410181863.07	-2802345	-3451152
1410181863.12	-2802494	-3451288
1410181863.17	-2802641	-3451418
1410181863.22	-2802817	-3451572
1410181863.27	-2802966	-3451706
1410181863.32	-2803082	-3451840
1410181863.37	-2803093	-3451971
1410181863.42	-2803093	-3452118
1410181863.47	-2803066	-3452222
1410181863.52	-2803012	-3452329
1410181863.57	-2802942	-3452434
1410181863.62	-2802847	-3452555
1410181863.67	-2802760	-3452659
1410181863.72	-2802661	-3452766
1410181863.77	-2802555	-3452871
1410181863.82	-2802427	-3452992
1410181863.87	-2802310	-3453099
1410181863.92	-2802187	-3453205
1410181863.97	-2802063	-3453310
1410181864.02	-2801913	-3453432
1410181864.07	-2801781	-3453538
1410181864.12	-2801668	-3453621
1410181864.17	-2801668	-3453624
1410181864.22	-2801727	-3453632
1410181864.27	-2801816	-3453690
1410181864.32	-2801906	-3453745
1410181864.37	-2801980	-3453807
1410181864.42	-2802075	-3453900
1410181864.47	-2802156	-3453987
1410181864.52	-2802232	-3454084
1410181864.57	-2802320	-3454186
1410181864.62	-2802433	-3454309
1410181864.67	-2802538	-3454423
1410181864.72	-2802646	-3454545
1410181864.77	-2802756	-3454670
1410181864.82	-2802884	-3454817
1410181864.87	-2802997	-3454950
1410181864.92	-2803111	-3455089
1410181864.97	-2803226	-3455225
1410181865.02	-2803364	-3455388
1410181865.07	-2803482	-3455529
1410181865.12	-2803598	-3455667
1410181865.17	-2803716	-3455808
1410181865.22	-2803853	-3455975
1410181865.27	-2803969	-3456116
1410181865.32	-2804088	-3456258
1410181865.37	-2804208	-3456402
1410181865.42	-2804346	-3456570
1410181865.47	-2804465	-3456714
1410181865.52	-2804585	-3456859
1410181865.57	-2804707	-3457005
1410181865.62	-2804850	-3457171
1410181865.67	-2804972	-3457313
1410181865.72	-2805096	-3457456
1410181865.77	-2805218	-3457594
1410181865.82	-2805362	-3457759
1410181865.87	-2805485	-3457901
1410181865.92	-2805609	-3458040
1410181865.97	-2805735	-3458182
1410181866.02	-2805881	-3458349
1410181866.07	-2806004	-3458490
1410181866.12	-2806129	-3458632
1410181866.17	-2806255	-3458774
1410181866.22	-2806399	-3458940
1410181866.27	-2806525	-3459082
1410181866.32	-2806653	-3459225
1410181866.37	-2806779	-3459370
1410181866.42	-2806923	-3459536
1410181866.47	-2807048	-3459679
1410181866.52	-2807173	-3459824
1410181866.57	-2807295	-3459965
1410181866.62	-2807442	-3460131
1410181866.67	-2807569	-3460273
1410181866.72	-2807693	-3460412
1410181866.77	-2807819	-3460553
1410181866.82	-2807969	-3460718
1410181866.87	-2808098	-3460861
1410181866.92	-2808225	-3461002
1410181866.97	-2808355	-3461143
1410181867.02	-2808506	-3461310
1410181867.07	-2808633	-3461452
1410181867.12	-2808761	-3461594
1410181867.17	-2808891	-3461738
1410181867.22	-2809029	-3461902
1410181867.27	-2809050	-3462040
1410181867.32	-2809050	-3462173
1410181867.37	-2809043	-3462290
1410181867.42	-2808992	-3462417
1410181867.47	-2808927	-3462529
1410181867.52	-2808852	-3462633
1410181867.57	-2808768	-3462736
1410181867.62	-2808653	-3462856
1410181867.67	-2808547	-3462957
1410181867.72	-2808444	-3463056
1410181867.77	-2808418	-3463159
1410181867.82	-2808478	-3463279
1410181867.87	-2808548	-3463385
1410181867.92	-2808622	-3463493
1410181867.97	-2808696	-3463600
1410181868.02	-2808776	-3463728
1410181868.07	-2808845	-3463843
1410181868.12	-2808921	-3463961
1410181868.17	-2809009	-3464082
1410181868.22	-2809120	-3464224
1410181868.27	-2809223	-3464351
1410181868.32	-2809330	-3464481
1410181868.37	-2809442	-3464615
1410181868.42	-2809576	-3464771
1410181868.47	-2809694	-3464907
1410181868.52	-2809817	-3465045
1410181868.57	-2809937	-3465182
1410181868.62	-2810079	-3465347
1410181868.67	-2810200	-3465488
1410181868.72	-2810319	-3465630
1410181868.77	-2810442	-3465775
1410181868.82	-2810586	-3465945
1410181868.87	-2810708	-3466089
1410181868.92	-2810833	-3466237
1410181868.97	-2810958	-3466383
1410181869.02	-2811104	-3466551
1410181869.07	-2811233	-3466696
1410181869.12	-2811363	-3466838
1410181869.17	-2811491	-3466981
1410181869.22	-2811640	-3467146
1410181869.27	-2811767	-3467290
1410181869.32	-2811896	-3467434
1410181869.37	-2812023	-3467577
1410181869.42	-2812174	-3467746
1410181869.47	-2812304	-3467891
1410181869.52	-2812432	-3468035
1410181869.57	-2812560	-3468180
1410181869.62	-2812711	-3468346
1410181869.67	-2812840	-3468412
1410181869.72	-2812964	-3468412
1410181869.77	-2813080	-3468405
1410181869.82	-2813194	-3468354
1410181869.87	-2813294	-3468297
1410181869.92	-2813391	-3468233
1410181869.97	-2813485	-3468226
1410181870.02	-2813599	-3468283
1410181870.07	-2813708	-3468341
1410181870.12	-2813825	-3468397
1410181870.17	-2813944	-3468470
1410181870.22	-2814085	-3468574
1410181870.27	-2814210	-3468675
1410181870.32	-2814339	-3468785
1410181870.37	-2814469	-3468898
1410181870.42	-2814626	-3469040
1410181870.47	-2814763	-3469163
1410181870.52	-2814901	-3469286
1410181870.57	-2815038	-3469410
1410181870.62	-2815204	-3469556
1410181870.67	-2815347	-3469680
1410181870.72	-2815488	-3469801
1410181870.77	-2815632	-3469926
1410181870.82	-2815799	-3470069
1410181870.87	-2815940	-3470190
1410181870.92	-2816084	-3470314
1410181870.97	-2816231	-3470440
1410181871.02	-2816398	-3470585
1410181871.07	-2816542	-3470709
1410181871.12	-2816686	-3470834
1410181871.17	-2816830	-3470959
1410181871.22	-2816996	-3471104
1410181871.27	-2817143	-3471231
1410181871.32	-2817289	-3471358
1410181871.37	-2817431	-3471483
1410181871.42	-2817602	-3471631
1410181871.47	-2817750	-3471758
1410181871.52	-2817893	-3471884
1410181871.57	-2818039	-3472012
1410181871.62	-2818208	-3472162
1410181871.67	-2818353	-3472292
1410181871.72	-2818496	-3472418
1410181871.77	-2818642	-3472548
1410181871.82	-2818811	-3472699
1410181871.87	-2818953	-3472829
1410181871.92	-2819097	-3472959
1410181871.97	-2819244	-3473087
1410181872.02	-2819412	-3473233
1410181872.07	-2819558	-3473361
1410181872.12	-2819701	-3473489
1410181872.17	-2819843	-3473617
1410181872.22	-2820007	-3473766
1410181872.27	-2820151	-3473894
1410181872.32	-2820296	-3474021
1410181872.37	-2820438	-3474146
1410181872.42	-2820609	-3474300
1410181872.47	-2820754	-3474432
1410181872.52	-2820899	-3474560
1410181872.57	-2821047	-3474691
1410181872.62	-2821218	-3474843
1410181872.67	-2821360	-3474972
1410181872.72	-2821505	-3475102
1410181872.77	-2821652	-3475236
1410181872.82	-2821822	-3475390
1410181872.87	-2821966	-3475520
1410181872.92	-2822112	-3475652
1410181872.97	-2822256	-3475787
1410181873.02	-2822424	-3475940
1410181873.07	-2822572	-3476072
1410181873.12	-2822718	-3476205
1410181873.17	-2822864	-3476336
1410181873.22	-2823028	-3476484
1410181873.27	-2823170	-3476613
1410181873.32	-2823312	-3476742
1410181873.37	-2823454	-3476870
1410181873.42	-2823622	-3477021
1410181873.47	-2823767	-3477151
1410181873.52	-2823909	-3477280
1410181873.57	-2824017	-3477412
1410181873.62	-2824022	-3477562
1410181873.67	-2824021	-3477680
1410181873.72	-2823997	-3477781
1410181873.77	-2823944	-3477882
1410181873.82	-2823861	-3478000
1410181873.87	-2823783	-3478097
1410181873.92	-2823694	-3478197
1410181873.97	-2823631	-3478296
1410181874.02	-2823672	-3478414
1410181874.07	-2823741	-3478522
1410181874.12	-2823818	-3478634
1410181874.17	-2823890	-3478747
1410181874.22	-2823973	-3478885
1410181874.27	-2824041	-3479009
1410181874.32	-2824115	-3479135
1410181874.37	-2824200	-3479259
1410181874.42	-2824311	-3479408
1410181874.47	-2824411	-3479538
1410181874.52	-2824509	-3479666
1410181874.57	-2824616	-3479797
1410181874.62	-2824747	-3479953
1410181874.67	-2824861	-3480087
1410181874.72	-2824979	-3480223
1410181874.77	-2825070	-3480360
1410181874.82	-2825071	-3480517
1410181874.87	-2825069	-3480644
1410181874.92	-2825036	-3480755
1410181874.97	-2824977	-3480867
1410181875.02	-2824892	-3480993
1410181875.07	-2824808	-3481098
1410181875.12	-2824714	-3481200
1410181875.17	-2824612	-3481301
1410181875.22	-2824485	-3481422
1410181875.27	-2824373	-3481524
1410181875.32	-2824258	-3481627
1410181875.37	-2824136	-3481731
1410181875.42	-2823989	-3481850
1410181875.47	-2823863	-3481950
1410181875.52	-2823732	-3482052
1410181875.57	-2823620	-3482154
1410181875.62	-2823631	-3482271
1410181875.67	-2823694	-3482372
1410181875.72	-2823773	-3482479
1410181875.77	-2823853	-3482589
1410181875.82	-2823944	-3482714
1410181875.87	-2824023	-3482824
1410181875.92	-2824097	-3482937
1410181875.97	-2824165	-3483052
1410181876.02	-2824263	-3483192
1410181876.07	-2824357	-3483314
1410181876.12	-2824453	-3483436
1410181876.17	-2824554	-3483565
1410181876.22	-2824677	-3483720
1410181876.27	-2824787	-3483857
1410181876.32	-2824898	-3483993
1410181876.37	-2825013	-3484132
1410181876.42	-2825152	-3484295
1410181876.47	-2825271	-3484432
1410181876.52	-2825393	-3484573
1410181876.57	-2825515	-3484715
1410181876.62	-2825659	-3484882
1410181876.67	-2825786	-3485026
1410181876.72	-2825913	-3485172
1410181876.77	-2826037	-3485318
1410181876.82	-2826178	-3485488
1410181876.87	-2826301	-3485633
1410181876.92	-2826426	-3485778
1410181876.97	-2826548	-3485918
1410181877.02	-2826694	-3486084
1410181877.07	-2826821	-3486225
1410181877.12	-2826945	-3486365
1410181877.17	-2827074	-3486508
1410181877.22	-2827227	-3486676
1410181877.27	-2827356	-3486817
1410181877.32	-2827486	-3486961
1410181877.37	-2827617	-3487106
1410181877.42	-2827765	-3487274
1410181877.47	-2827893	-3487418
1410181877.52	-2828023	-3487560
1410181877.57	-2828153	-3487704
1410181877.62	-2828301	-3487868
1410181877.67	-2828430	-3488011
1410181877.72	-2828557	-3488156
1410181877.77	-2828683	-3488298
1410181877.82	-2828834	-3488466
1410181877.87	-2828965	-3488612
1410181877.92	-2829093	-3488755
1410181877.97	-2829222	-3488898
1410181878.02	-2829371	-3489064
1410181878.07	-2829494	-3489203
1410181878.12	-2829621	-3489342
1410181878.17	-2829749	-3489481
1410181878.22	-2829897	-3489643
1410181878.27	-2830026	-3489785
1410181878.32	-2830156	-3489926
1410181878.37	-2830287	-3490068
1410181878.42	-2830438	-3490234
1410181878.47	-2830570	-3490376
1410181878.52	-2830702	-3490517
1410181878.57	-2830828	-3490648
1410181878.62	-2830972	-3490688
1410181878.67	-2831089	-3490687
1410181878.72	-2831184	-3490660
1410181878.77	-2831275	-3490607
1410181878.82	-2831388	-3490529
1410181878.87	-2831488	-3490456
1410181878.92	-2831582	-3490382
1410181878.97	-2831679	-3490295
1410181879.02	-2831788	-3490186
1410181879.07	-2831879	-3490084
1410181879.12	-2831969	-3489976
1410181879.17	-2832062	-3489880
1410181879.22	-2832174	-3489877
1410181879.27	-2832266	-3489921
1410181879.32	-2832368	-3489971
1410181879.37	-2832475	-3490027
1410181879.42	-2832603	-3490087
1410181879.47	-2832716	-3490150
1410181879.52	-2832834	-3490232
1410181879.57	-2832951	-3490327
1410181879.62	-2833093	-3490451
1410181879.67	-2833216	-3490564
1410181879.72	-2833338	-3490680
1410181879.77	-2833467	-3490797
1410181879.82	-2833622	-3490937
1410181879.87	-2833756	-3491057
1410181879.92	-2833895	-3491180
1410181879.97	-2834037	-3491303
1410181880.02	-2834198	-3491446
1410181880.07	-2834340	-3491572
1410181880.12	-2834484	-3491699
1410181880.17	-2834627	-3491824
1410181880.22	-2834794	-3491971
1410181880.27	-2834937	-3492098
1410181880.32	-2835080	-3492222
1410181880.37	-2835223	-3492345
1410181880.42	-2835392	-3492489
1410181880.47	-2835538	-3492615
1410181880.52	-2835678	-3492736
1410181880.57	-2835820	-3492862
1410181880.62	-2835988	-3493011
1410181880.67	-2836129	-3493135
1410181880.72	-2836274	-3493261
1410181880.77	-2836418	-3493387
1410181880.82	-2836584	-3493534
1410181880.87	-2836729	-3493662
1410181880.92	-2836877	-3493790
1410181880.97	-2837024	-3493917
1410181881.02	-2837193	-3494064
1410181881.07	-2837338	-3494191
1410181881.12	-2837483	-3494319
1410181881.17	-2837627	-3494448
1410181881.22	-2837798	-3494599
1410181881.27	-2837945	-3494728
1410181881.32	-2838087	-3494855
